0.05	31.0623036649	74.9145622982
0.1	31.1012251789	72.6900861578
0.15	31.1381499839	72.9814410512
0.2	31.1799852083	75.0995501235
0.25	31.2318407495	78.4558258093
0.3	31.2962777079	80.4308309493
0.35	31.372721338	81.335120981
0.4	31.4606147105	81.4535284657
0.45	31.5595839236	82.7252602126
0.5	31.6733293299	81.8346924898
0.55	31.7985701811	80.4047741748
0.6	31.9351550259	79.5335921281
0.65	32.0863048432	77.3732724729
0.7	32.2498368831	77.2425648486
0.75	32.4323952371	78.0353608787
0.8	32.6277025928	79.9930732788
0.85	32.8418589404	81.1902705044
0.9	33.072755966	81.8709234139
0.95	33.3190945035	83.1846091385
1.0	33.5854442295	83.9021320512
1.05	33.8701802106	84.6091492474
1.1	34.1748362201	85.4468862249
1.15	34.5020769505	85.457177938
1.2	34.8485007904	85.0533155753
1.25	35.2129501116	86.0018767367
1.3	35.6005275268	87.857747194
1.35	36.0032659414	89.2108755453
1.4	36.4173468631	90.6198410464
1.45	36.8432474059	91.3703067451
1.5	37.2757919186	91.1172037732
1.55	37.706919568	91.3421455373
1.6	38.1403589441	89.7787595011
1.65	38.5614507677	87.3971993532
1.7	38.9632012695	83.1187688875
1.75	39.3295426326	78.0178027753
1.8	39.6531167177	71.4321208908
1.85	39.9209204961	63.9928511039
1.9	40.1251937775	56.2853874413
1.95	40.2631774032	50.3615899497
2.0	40.3498766001	46.6763189239
2.05	40.4044637434	44.7579137754
2.1	40.4422022303	42.8730358381
2.15	40.4633677294	41.0908506635
2.2	40.4688543213	40.8403130233
2.25	40.4721153042	40.8187505313
2.3	40.4751702451	40.6227041252
2.35	40.4764754452	40.5081060811
2.4	40.476756317	40.4783856345
2.45	40.4767708376	40.4767708376
2.5	40.4767708376	40.4768129515
