1.156,2.82733
1.170111111,2.88643
1.184222222,2.94553
1.198333333,3.00463
1.212444444,3.06373
1.226555556,3.12283
1.240666667,3.18193
1.254777778,3.24103
1.268888889,3.30013
1.283,3.35923
