1.9967945103271039	6.872881354350934
4.159292350945293	5.0171446473325405
6.47029298425452	3.689061769838404
8.920401158624607	2.752961198663768
11.476314320584581	2.1005501123863897
14.070444475329701	1.6666784137318413
16.58276366972533	1.382900949307941
18.91706452707758	1.1845509846661566
21.041316466444016	1.0282680504147568
22.958468151413143	0.9059808766731681
24.65473024343843	0.7957744827256459
26.194452989070506	0.6975966854232478
27.568009868946618	0.6074362381461211
28.828072109129323	0.5261415994380063
29.979843233598384	0.45279979780237717
31.03212587041974	0.3874514990582298
32.017210776734885	0.3291572986553088
32.934519783212735	0.2793385972299825
33.78613429944522	0.23579639070756078
34.590584652493845	0.1978241038870423
35.35376816953574	0.16536730397173618
36.07578603020385	0.1383943612831998
36.75799693242624	0.11542362908562061
37.40729554547627	0.09586503409664641
38.030374179361225	0.07932694672333977
38.62737737641391	0.06565477817863867
39.19895557713184	0.05436980499312896
39.74609166937779	0.04493439489801426
40.270570750961596	0.03701559492168075
40.77775534242908	0.030398451185242127
41.26875841974265	0.024915817687395928
41.74391965738425	0.020425743405571004
42.203679909468825	0.016746006068031758
42.648552301277896	0.013726007340490917
43.07910777502574	0.011230724602377421
43.49644485244137	0.009169726816730282
43.90325924803124	0.0074719150885273556
44.30000627014346	0.006080695304671006
44.68690273227727	0.004948451116271392
45.064201583514794	0.004026812950406376
45.43217745428855	0.0032764634881923844
45.791112202147275	0.00266550256468011
46.141287684640076	0.0021670025647531326
46.48300021354891	0.0017593477953084494
46.81733746992808	0.001426504925652594
47.14521368403214	0.0011552047385008032
47.46675533040259	0.0009350495105288474
47.78211779204689	0.0007567932390358582
48.091431157064605	0.0006124522904408963
48.39485803558027	0.0004955852221291372
48.69253935636814	0.0004009612337761851
48.98463050243596	0.0003243543434052219
49.27127962967487	0.0002623230134070484
49.55263850753438	0.00021199776327205982
49.828945630863416	0.00017118466832934473
50.10090925709258	0.00013811772742507115
50.36872451837125	0.00011136204724347981
50.63248536721557	8.977409436203862e-05
50.8922713019086	7.236342452593121e-05
51.148169047850125	5.832315638396075e-05
51.400258103323004	4.700214805674841e-05
51.64863242084367	3.7874031418413834e-05
51.893364271578335	3.0515092006088463e-05
52.13454399448526	2.458301150414821e-05
52.37224386073065	1.980160914819493e-05
52.606550595714054	1.5946648115611505e-05
52.83753647060217	1.283588031951222e-05
53.06535686840249	1.0326702431762344e-05
53.29036953138857	8.30402307982909e-06
53.5126503442854	6.67476701145857e-06
53.73224628335098	5.364503539553147e-06
53.94921877907664	4.31104355660891e-06
54.163611194162286	3.4641435030041263e-06
54.37547411842451	2.783340338911554e-06
54.58485814167954	2.2361355176180093e-06
54.79181385374402	1.7963362957753834e-06
54.996381003759545	1.4429047604555361e-06
55.19860656798398	1.1589003836169977e-06
55.398541136234115	9.307096024642274e-07
55.596224457651175	7.473799736368837e-07
55.791696281376844	6.001005346564629e-07
55.98500719722765	4.817181039741447e-07
56.176193340786504	3.865754243724211e-07
56.36542093573635	3.101345329598501e-07
56.552787548151905	2.487362057931765e-07
56.73831847294113	1.99457956309443e-07
56.92205345924559	1.5993012193479627e-07
57.10402141553197	1.282263189543035e-07
57.28425125026676	1.0279884179142134e-07
57.46277548547486	8.240748576583108e-08
57.63961941606433	6.803719102419889e-08
57.814811950502055	6.852533183209218e-08
57.988381997254216	7.325703704047268e-08
57.99842046226521	8.51017799652705e-08
57.99842046226521	1.0375265656947184e-07
57.99842046226521	8.892550504272286e-08
57.99842046226521	7.068899202116222e-08
57.99842046226521	5.619252154685864e-08
57.99842046226521	4.4669029666241276e-08
