# Req(m)	 Velocity (m/s)	 h(W/m^2*ºC)	 Temperatura(ºC) 
0.18	0.019	1.48562110058
0.022	1.29442430214
0.025	1.14929421511
0.028	1.03542791599
0.031	0.943752582463
0.034	0.868397703013
0.037	0.805397611271
0.04	0.751975351214
0.043	0.70612561451
0.046	0.666369736932
0.049	0.631591447301
0.052	0.600928373592
0.055	0.573705317765
0.058	0.549390309294
0.061	0.527561040472
0.064	0.507868271637
0.067	0.490029968924
0.07	0.473811672159
0.073	0.459019070308
0.076	0.445487284556
0.079	0.433077845283
0.082	0.421669949074
0.085	0.411161704341
0.088	0.401464869773
0.091	0.39250219834
0.094	0.384207033291
0.0967634434095	0.377105280243
0.0994217961096	0.370725119409
0.10208014881	0.364753864954
0.10473850151	0.359163106009
0.10739685421	0.353926665506
0.11005520691	0.349021109135
0.11271355961	0.344425657663
0.11537191231	0.340120881014
0.11803026501	0.336089820545
0.12068861771	0.332317214769
0.12334697041	0.328788374053
0.125415512864	0.326199746829
0.127300850824	0.323956691802
0.129186188784	0.3218222773
0.131071526744	0.319792534891
0.132956864704	0.317864089619
0.134842202664	0.316034108881
0.136727540624	0.314299257967
0.138612878584	0.312656818082
0.140498216544	0.311104274107
0.142383554504	0.309639287136
0.144268892464	0.308259372274
0.14484	0.307855242187
0.14484	0.307851390011
