1.6485640502598242	0.0644322900415622	-0.0001772980683418801	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0001772980683418801	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0001772980683418801	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0001772980683418801	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0001772980683418801	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0001772980683418801	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	
1.6485640502598242	0.05369357503463518	-0.0005617841795113598	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0005617841795113598	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0005617841795113598	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0005617841795113598	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0005617841795113598	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0005617841795113598	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	
1.6485640502598242	0.04295486002770814	-0.0008764304003545664	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0008764304003545664	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0008764304003545664	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0008764304003545664	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0008764304003545664	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0008764304003545664	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	
1.6485640502598242	0.0322161450207811	-0.0011211967494164643	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0011211967494164643	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0011211967494164643	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0011211967494164643	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0011211967494164643	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0011211967494164643	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	
1.6485640502598242	0.02147743001385407	-0.001296052103629819	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.001296052103629819	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.001296052103629819	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.001296052103629819	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.001296052103629819	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.001296052103629819	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	
1.6485640502598242	0.010738715006927035	-0.0014009742180858265	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0014009742180858265	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0014009742180858265	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0014009742180858265	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0014009742180858265	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0014009742180858265	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	
1.6485640502598242	0.0	-0.0014359497401756904	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0014359497401756904	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0014359497401756904	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0014359497401756904	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0014359497401756904	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.0014359497401756904	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	
1.6392640502598241	0.11275650757273387	-0.00686255703479155	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.00686255703479155	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.00686255703479155	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.00686255703479155	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.00686255703479155	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.00686255703479155	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	
1.6392640502598241	0.10201779256580683	-0.007564535065610611	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.007564535065610611	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.007564535065610611	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.007564535065610611	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.007564535065610611	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.007564535065610611	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	
1.6392640502598241	0.09127907755887979	-0.008196571914212525	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.008196571914212525	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.008196571914212525	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.008196571914212525	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.008196571914212525	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	-0.008196571914212525	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	[373.15, 896542.8034655666, 373.15, 0.003332666796760396, 0.43307376764256605, 181195.4694078353, 12.443597697838982, 341.0013131329463]	
