550.7573109786867	5819.632034276455	0.00024432946944848627	4.0373018387469095	13284.074168447012	12.443597697838982	
479.06132659287846	9481.436964447537	0.0002759094689010112	4.556723444319573	12664.392050978162	9.773428676523471	
479.06132659287783	12392.233959052106	0.00031686478069100504	5.233116312554499	14544.363814072416	9.764403218763386	
479.06132659287726	15511.436519244959	0.00035577799937235656	5.875785930710861	16330.66208794254	9.752606268073015	
479.0613265928769	169516.19634015998	0.0012290512705590499	20.298196442154477	56415.6559587395	9.737838863230714	
373.15	5819.632034276455	0.00024432946944848627	4.0373018387469095	13284.074168447012	12.443597697838982	
1281.7381985530453	410.0526099409083	5.4091012061637734e-05	0.8933287456483859	2482.8130195009408	9.769943027882404	
831.3033426715682	1215.5505376072394	9.501701589663347e-05	1.5692343427204936	4361.36210756656	9.764403218763377	
1197.9837122940105	2007.767530155077	8.979108002231864e-05	1.4827396825059356	2729.0138325504963	5.460970444452218	
1433.5812840849994	5224.113143003696	0.00012300147948262827	2.031513976658895	2949.104390155204	3.9164539355720236	
