0.05	31.0311518325	74.8945842097
0.1	31.0700733464	72.6695327444
0.15	31.1069981514	72.9609702448
0.2	31.1488333758	75.0796490784
0.25	31.2006889171	78.4368111676
0.3	31.2651258754	80.4123466049
0.35	31.3415695055	81.3168880976
0.4	31.429462878	530.162582158
0.45	32.416531343	539.805619599
0.5	33.5526072016	524.715389963
0.55	34.7984278456	82.1900903154
0.6	34.9350126904	81.3410830069
0.65	35.0861625078	79.2378811184
0.7	35.2496945477	79.115572329
0.75	35.4322529016	79.8943843646
0.8	35.6275602573	81.8097625608
0.85	35.8417166049	82.9847277467
0.9	36.0726136306	83.6569962112
0.95	36.3189521681	84.9474805069
1.0	36.585301894	85.6577433771
